Customer_ID,Customer_Name,Gender,City,State,Quantity,Unit_Price,Discount_%,Total_Amount,Product_Category,Product_Name,Brand
CUST2051,Amit,Male,Bengaluru,Karnataka,2,990,12,1742.4,Accessories,Belt,Boat
CUST2052,Kavya,Female,Kolkata,West Bengal,12,654,15,6670.8,Beauty,Face Cream,Mamaearth
CUST2053,Amit,Male,Hyderabad,Telangana,3,557,7,1554.03,Electronics,Power Bank,Noise
CUST2054,Lakshmi,Female,Delhi,Delhi,12,188,29,1601.76,Clothing,Jeans,Levis
CUST2055,Divya,Female,Mumbai,Maharashtra,17,759,14,11096.58,Beauty,Hair Oil,Mamaearth
CUST2056,Rahul,Male,Bengaluru,Karnataka,10,194,16,1629.6,Beauty,Hair Oil,Loreal
CUST2057,Arun,Male,Pune,Maharashtra,14,551,16,6479.76,Beauty,Face Cream,Nivea
CUST2058,Ravi,Male,Pune,Maharashtra,17,527,21,7077.61,Beauty,Face Cream,Nivea
CUST2059,Karthik,Male,Jaipur,Rajasthan,18,250,25,3375,Beauty,Perfume,Nivea
CUST2060,Kavya,Female,Mumbai,Maharashtra,19,613,12,10249.36,Clothing,Shirt,Levis
CUST2061,Manoj,Male,Lucknow,Uttar Pradesh,17,475,16,6783,Beauty,Perfume,Loreal
CUST2062,Kavya,Female,Bengaluru,Karnataka,14,121,5,1609.3,Electronics,Smartwatch,Noise
CUST2063,Rahul,Male,Delhi,Delhi,9,982,16,7423.92,Accessories,Watch,Fossil
CUST2064,Vijay,Male,Jaipur,Rajasthan,8,412,15,2801.6,Electronics,Power Bank,OnePlus
CUST2065,Kavya,Female,Mumbai,Maharashtra,2,939,13,1633.86,Beauty,Hair Oil,Nivea
CUST2066,Sangeeta,Female,Delhi,Delhi,13,618,12,7069.92,Footwear,Sneakers,Puma
CUST2067,Priya,Female,Bengaluru,Karnataka,7,305,5,2028.25,Accessories,Cap,RayBan
CUST2068,Lakshmi,Female,Bengaluru,Karnataka,9,474,2,4180.68,Clothing,Jeans,H&M
CUST2069,Karthik,Male,Ahmedabad,Gujarat,11,550,13,5263.5,Beauty,Shampoo,Mamaearth
CUST2070,Deepak,Male,Mumbai,Maharashtra,14,725,13,8830.5,Footwear,Loafers,Puma
CUST2071,Anita,Female,Lucknow,Uttar Pradesh,4,883,14,3037.52,Electronics,Earbuds,Noise
CUST2072,Manoj,Male,Chennai,Tamil Nadu,13,694,7,8390.46,Clothing,Hoodie,Snitch
CUST2073,Pooja,Female,Bengaluru,Karnataka,2,278,28,400.32,Electronics,Smartwatch,Realme
CUST2074,Kavya,Female,Bengaluru,Karnataka,5,309,14,1328.7,Accessories,Sunglasses,RayBan
CUST2075,Deepak,Male,Kolkata,West Bengal,11,599,21,5205.31,Footwear,Running Shoes,Nike
CUST2076,Priya,Female,Delhi,Delhi,6,563,28,2432.16,Accessories,Watch,Titan
CUST2077,Amit,Male,Delhi,Delhi,18,939,26,12507.48,Electronics,Smartwatch,OnePlus
CUST2078,Ravi,Male,Pune,Maharashtra,10,223,12,1962.4,Clothing,Jeans,Zara
CUST2079,Divya,Female,Lucknow,Uttar Pradesh,4,212,16,712.32,Footwear,Loafers,Bata
CUST2080,Sanjay,Male,Mumbai,Maharashtra,9,111,20,799.2,Accessories,Cap,Fossil
CUST2081,Manoj,Male,Hyderabad,Telangana,6,225,23,1039.5,Footwear,Sneakers,Puma
CUST2082,Meera,Female,Hyderabad,Telangana,2,664,2,1301.44,Electronics,Smartwatch,Boat
CUST2083,Vijay,Male,Bengaluru,Karnataka,17,430,27,5336.3,Electronics,Power Bank,OnePlus
CUST2084,Anita,Female,Chennai,Tamil Nadu,5,382,5,1814.5,Accessories,Belt,RayBan
CUST2085,Rahul,Male,Lucknow,Uttar Pradesh,6,239,4,1376.64,Beauty,Shampoo,Loreal
CUST2086,Divya,Female,Lucknow,Uttar Pradesh,12,500,21,4740,Accessories,Belt,Boat
CUST2087,Arun,Male,Lucknow,Uttar Pradesh,10,196,25,1470,Accessories,Belt,Boat
CUST2088,Ravi,Male,Ahmedabad,Gujarat,6,616,16,3104.64,Beauty,Face Cream,Loreal
CUST2089,Manoj,Male,Chennai,Tamil Nadu,8,668,22,4168.32,Beauty,Shampoo,Lakme
CUST2090,Ravi,Male,Mumbai,Maharashtra,2,945,24,1436.4,Clothing,Shirt,Levis
CUST2091,Neha,Female,Ahmedabad,Gujarat,12,168,1,1995.84,Accessories,Sunglasses,RayBan
CUST2092,Karthik,Male,Mumbai,Maharashtra,13,217,25,2115.75,Electronics,Earbuds,Realme
CUST2093,Sanjay,Male,Mumbai,Maharashtra,7,987,14,5941.74,Electronics,Smartwatch,Realme
CUST2094,Sanjay,Male,Jaipur,Rajasthan,10,158,4,1516.8,Accessories,Belt,RayBan
CUST2095,Sangeeta,Female,Delhi,Delhi,13,132,25,1287,Accessories,Belt,Titan
CUST2096,Ravi,Male,Delhi,Delhi,17,417,19,5742.09,Clothing,Shirt,H&M
CUST2097,Divya,Female,Ahmedabad,Gujarat,14,149,5,1981.7,Clothing,Shirt,Snitch
CUST2098,Ravi,Male,Lucknow,Uttar Pradesh,2,979,5,1860.1,Clothing,Hoodie,Zara
CUST2099,Ravi,Male,Ahmedabad,Gujarat,11,588,26,4786.32,Accessories,Belt,Boat
CUST2100,Radhika,Female,Ahmedabad,Gujarat,1,118,17,97.94,Accessories,Cap,Titan
CUST2101,Ravi,Male,Pune,Maharashtra,19,825,17,13010.25,Footwear,Running Shoes,Nike
CUST2102,Arun,Male,Hyderabad,Telangana,4,296,3,1148.48,Clothing,Kurti,H&M
CUST2103,Radhika,Female,Lucknow,Uttar Pradesh,19,990,16,15800.4,Electronics,Earbuds,Boat
CUST2104,Deepak,Male,Jaipur,Rajasthan,11,549,24,4589.64,Electronics,Smartwatch,OnePlus
CUST2105,Neha,Female,Lucknow,Uttar Pradesh,8,658,13,4579.68,Footwear,Sneakers,Nike
CUST2106,Arun,Male,Pune,Maharashtra,11,778,13,7445.46,Beauty,Hair Oil,Loreal
CUST2107,Karthik,Male,Delhi,Delhi,4,551,12,1939.52,Clothing,Shirt,Snitch
CUST2108,Lakshmi,Female,Delhi,Delhi,17,388,6,6200.24,Beauty,Perfume,Nivea
CUST2109,Meera,Female,Hyderabad,Telangana,7,240,11,1495.2,Footwear,Loafers,Nike
CUST2110,Rahul,Male,Hyderabad,Telangana,8,183,22,1141.92,Beauty,Face Cream,Loreal
CUST2111,Amit,Male,Pune,Maharashtra,3,793,14,2045.94,Accessories,Watch,Boat
CUST2112,Pooja,Female,Pune,Maharashtra,2,490,18,803.6,Electronics,Power Bank,Boat
CUST2113,Kavya,Female,Hyderabad,Telangana,15,690,10,9315,Beauty,Face Cream,Mamaearth
CUST2114,Divya,Female,Hyderabad,Telangana,5,314,14,1350.2,Accessories,Watch,RayBan
CUST2115,Meera,Female,Delhi,Delhi,1,625,11,556.25,Accessories,Watch,Boat
CUST2116,Rahul,Male,Lucknow,Uttar Pradesh,4,314,2,1230.88,Beauty,Perfume,Nivea
CUST2117,Radhika,Female,Pune,Maharashtra,15,502,16,6325.2,Beauty,Shampoo,Loreal
CUST2118,Divya,Female,Bengaluru,Karnataka,19,227,2,4226.74,Clothing,Shirt,Snitch
CUST2119,Ravi,Male,Chennai,Tamil Nadu,3,921,18,2265.66,Electronics,Bluetooth Speaker,Boat
CUST2120,Arun,Male,Ahmedabad,Gujarat,11,576,19,5132.16,Accessories,Watch,Titan
CUST2121,Rahul,Male,Kolkata,West Bengal,17,859,3,14164.91,Beauty,Hair Oil,Nivea
CUST2122,Radhika,Female,Hyderabad,Telangana,13,503,2,6408.22,Electronics,Smartwatch,Noise
CUST2123,Anita,Female,Lucknow,Uttar Pradesh,11,128,25,1056,Footwear,Running Shoes,Nike
CUST2124,Sanjay,Male,Hyderabad,Telangana,2,891,15,1514.7,Beauty,Perfume,Mamaearth
CUST2125,Amit,Male,Lucknow,Uttar Pradesh,9,437,11,3500.37,Accessories,Belt,RayBan
CUST2126,Priya,Female,Kolkata,West Bengal,2,930,7,1729.8,Clothing,Kurti,H&M
CUST2127,Anita,Female,Bengaluru,Karnataka,9,813,23,5634.09,Electronics,Power Bank,OnePlus
CUST2128,Vijay,Male,Mumbai,Maharashtra,9,460,28,2980.8,Accessories,Cap,Titan
CUST2129,Arun,Male,Ahmedabad,Gujarat,8,668,28,3847.68,Accessories,Cap,RayBan
CUST2130,Karthik,Male,Mumbai,Maharashtra,17,491,16,7011.48,Electronics,Power Bank,Boat
CUST2131,Priya,Female,Jaipur,Rajasthan,1,317,6,297.98,Electronics,Earbuds,Realme
CUST2132,Vijay,Male,Kolkata,West Bengal,11,673,10,6662.7,Accessories,Belt,RayBan
CUST2133,Rahul,Male,Jaipur,Rajasthan,8,768,17,5099.52,Beauty,Hair Oil,Nivea
CUST2134,Pooja,Female,Bengaluru,Karnataka,10,301,0,3010,Footwear,Sneakers,Adidas
CUST2135,Amit,Male,Delhi,Delhi,7,116,2,795.76,Accessories,Cap,Titan
CUST2136,Priya,Female,Kolkata,West Bengal,3,421,3,1225.11,Beauty,Perfume,Mamaearth
CUST2137,Lakshmi,Female,Delhi,Delhi,3,617,12,1628.88,Beauty,Perfume,Lakme
CUST2138,Kavya,Female,Delhi,Delhi,18,669,5,11439.9,Beauty,Hair Oil,Mamaearth
CUST2139,Meera,Female,Bengaluru,Karnataka,5,424,25,1590,Clothing,Jeans,H&M
CUST2140,Anita,Female,Bengaluru,Karnataka,12,511,13,5334.84,Electronics,Power Bank,OnePlus
CUST2141,Arun,Male,Delhi,Delhi,12,417,4,4803.84,Electronics,Bluetooth Speaker,OnePlus
CUST2142,Ravi,Male,Delhi,Delhi,19,780,15,12597,Beauty,Perfume,Lakme
CUST2143,Deepak,Male,Jaipur,Rajasthan,6,181,14,933.96,Electronics,Smartwatch,Realme
CUST2144,Neha,Female,Pune,Maharashtra,2,573,14,985.56,Beauty,Face Cream,Nivea
CUST2145,Kavya,Female,Delhi,Delhi,12,567,29,4830.84,Electronics,Smartwatch,OnePlus
CUST2146,Priya,Female,Delhi,Delhi,19,524,3,9657.32,Clothing,Hoodie,Levis
CUST2147,Anita,Female,Jaipur,Rajasthan,5,830,7,3859.5,Electronics,Smartwatch,Realme
CUST2148,Sanjay,Male,Jaipur,Rajasthan,12,788,26,6997.44,Clothing,Hoodie,Zara
CUST2149,Meera,Female,Kolkata,West Bengal,17,303,15,4378.35,Electronics,Smartwatch,Noise
CUST2150,Sangeeta,Female,Chennai,Tamil Nadu,17,682,27,8463.62,Footwear,Running Shoes,Puma
CUST2151,Manoj,Male,Pune,Maharashtra,10,486,15,4131,Electronics,Earbuds,Boat
CUST2152,Vijay,Male,Hyderabad,Telangana,17,877,29,10585.39,Electronics,Smartwatch,Boat
CUST2153,Sanjay,Male,Lucknow,Uttar Pradesh,15,197,3,2866.35,Beauty,Face Cream,Loreal
CUST2154,Ravi,Male,Bengaluru,Karnataka,12,444,12,4688.64,Clothing,Jeans,H&M
CUST2155,Amit,Male,Bengaluru,Karnataka,16,902,25,10824,Electronics,Bluetooth Speaker,Realme
CUST2156,Amit,Male,Jaipur,Rajasthan,19,307,27,4258.09,Accessories,Belt,Fossil
CUST2157,Neha,Female,Hyderabad,Telangana,8,613,12,4315.52,Clothing,Jeans,Zara
CUST2158,Naveen,Male,Bengaluru,Karnataka,17,735,1,12370.05,Clothing,Shirt,Zara
CUST2159,Vijay,Male,Pune,Maharashtra,5,891,2,4365.9,Accessories,Belt,Titan
CUST2160,Naveen,Male,Delhi,Delhi,16,685,21,8658.4,Accessories,Watch,Boat
CUST2161,Sangeeta,Female,Hyderabad,Telangana,6,265,7,1478.7,Electronics,Bluetooth Speaker,Noise
CUST2162,Lakshmi,Female,Kolkata,West Bengal,8,121,23,745.36,Footwear,Sneakers,Adidas
CUST2163,Rahul,Male,Kolkata,West Bengal,18,253,14,3916.44,Accessories,Belt,Boat
CUST2164,Sanjay,Male,Bengaluru,Karnataka,12,538,10,5810.4,Electronics,Earbuds,Realme
CUST2165,Lakshmi,Female,Mumbai,Maharashtra,15,394,8,5437.2,Clothing,Hoodie,Levis
CUST2166,Neha,Female,Hyderabad,Telangana,9,318,6,2690.28,Footwear,Running Shoes,Nike
CUST2167,Naveen,Male,Ahmedabad,Gujarat,13,768,12,8785.92,Electronics,Bluetooth Speaker,Realme
CUST2168,Sanjay,Male,Delhi,Delhi,15,594,1,8820.9,Clothing,Hoodie,Snitch
CUST2169,Karthik,Male,Lucknow,Uttar Pradesh,10,329,7,3059.7,Footwear,Sneakers,Puma
CUST2170,Arun,Male,Kolkata,West Bengal,16,119,6,1789.76,Beauty,Hair Oil,Loreal
CUST2171,Anita,Female,Kolkata,West Bengal,7,652,23,3514.28,Electronics,Power Bank,Realme
CUST2172,Karthik,Male,Jaipur,Rajasthan,17,247,11,3737.11,Footwear,Sandals,Adidas
CUST2173,Manoj,Male,Lucknow,Uttar Pradesh,7,207,18,1188.18,Beauty,Shampoo,Mamaearth
CUST2174,Divya,Female,Hyderabad,Telangana,14,502,6,6606.32,Footwear,Sneakers,Adidas
CUST2175,Vijay,Male,Mumbai,Maharashtra,15,695,9,9486.75,Accessories,Belt,Boat
CUST2176,Kavya,Female,Jaipur,Rajasthan,7,582,28,2933.28,Clothing,T-Shirt,Zara
CUST2177,Deepak,Male,Pune,Maharashtra,9,466,24,3187.44,Clothing,Shirt,Snitch
CUST2178,Radhika,Female,Bengaluru,Karnataka,19,933,15,15067.95,Accessories,Watch,RayBan
CUST2179,Amit,Male,Jaipur,Rajasthan,16,513,2,8043.84,Electronics,Bluetooth Speaker,Boat
CUST2180,Manoj,Male,Kolkata,West Bengal,8,408,29,2317.44,Beauty,Perfume,Nivea
CUST2181,Neha,Female,Pune,Maharashtra,18,901,9,14758.38,Accessories,Belt,Fossil
CUST2182,Amit,Male,Lucknow,Uttar Pradesh,18,934,5,15971.4,Accessories,Cap,Titan
CUST2183,Ravi,Male,Hyderabad,Telangana,7,233,17,1353.73,Beauty,Face Cream,Lakme
CUST2184,Kavya,Female,Jaipur,Rajasthan,3,818,17,2036.82,Electronics,Power Bank,Noise
CUST2185,Deepak,Male,Kolkata,West Bengal,18,382,4,6600.96,Electronics,Power Bank,Noise
CUST2186,Ravi,Male,Ahmedabad,Gujarat,10,877,20,7016,Electronics,Smartwatch,OnePlus
CUST2187,Neha,Female,Jaipur,Rajasthan,7,172,28,866.88,Footwear,Running Shoes,Bata
CUST2188,Arun,Male,Delhi,Delhi,17,580,6,9268.4,Clothing,Kurti,Levis
CUST2189,Vijay,Male,Mumbai,Maharashtra,14,451,27,4609.22,Electronics,Bluetooth Speaker,Noise
CUST2190,Arun,Male,Hyderabad,Telangana,3,659,1,1957.23,Beauty,Shampoo,Loreal
CUST2191,Sanjay,Male,Hyderabad,Telangana,12,425,10,4590,Clothing,Hoodie,H&M
CUST2192,Vijay,Male,Lucknow,Uttar Pradesh,13,844,29,7790.12,Electronics,Smartwatch,OnePlus
CUST2193,Radhika,Female,Kolkata,West Bengal,2,542,12,953.92,Beauty,Perfume,Nivea
CUST2194,Sangeeta,Female,Chennai,Tamil Nadu,3,199,22,465.66,Footwear,Loafers,Nike
CUST2195,Naveen,Male,Delhi,Delhi,5,158,4,758.4,Clothing,Jeans,Levis
CUST2196,Manoj,Male,Delhi,Delhi,11,607,29,4740.67,Footwear,Running Shoes,Adidas
CUST2197,Arun,Male,Mumbai,Maharashtra,8,357,5,2713.2,Footwear,Sandals,Bata
CUST2198,Arun,Male,Hyderabad,Telangana,12,512,23,4730.88,Clothing,Kurti,H&M
CUST2199,Anita,Female,Bengaluru,Karnataka,7,551,25,2892.75,Clothing,Shirt,H&M
CUST2200,Neha,Female,Pune,Maharashtra,15,164,28,1771.2,Beauty,Face Cream,Mamaearth
CUST2201,Deepak,Male,Lucknow,Uttar Pradesh,17,694,13,10264.26,Footwear,Sandals,Nike
CUST2202,Kavya,Female,Delhi,Delhi,4,253,11,900.68,Beauty,Face Cream,Loreal
CUST2203,Lakshmi,Female,Pune,Maharashtra,13,365,3,4602.65,Beauty,Hair Oil,Nivea
CUST2204,Manoj,Male,Bengaluru,Karnataka,18,920,28,11923.2,Footwear,Sneakers,Adidas
CUST2205,Priya,Female,Mumbai,Maharashtra,1,178,22,138.84,Footwear,Sandals,Bata
CUST2206,Amit,Male,Chennai,Tamil Nadu,16,414,5,6292.8,Beauty,Face Cream,Nivea
CUST2207,Pooja,Female,Jaipur,Rajasthan,13,761,9,9002.63,Clothing,Kurti,Snitch
CUST2208,Kavya,Female,Delhi,Delhi,10,659,17,5469.7,Clothing,Shirt,H&M
CUST2209,Lakshmi,Female,Delhi,Delhi,12,990,14,10216.8,Accessories,Watch,Titan
CUST2210,Pooja,Female,Kolkata,West Bengal,2,347,7,645.42,Footwear,Loafers,Adidas
CUST2211,Divya,Female,Delhi,Delhi,null,889,25,null,Beauty,Shampoo,Lakme
CUST2212,Ravi,Male,Bengaluru,Karnataka,10,967,8,8896.4,Accessories,Watch,Titan
CUST2213,Anita,Female,Bengaluru,Karnataka,2,709,4,1361.28,Clothing,Kurti,H&M
CUST2214,Neha,Female,Mumbai,Maharashtra,13,513,9,6068.79,Clothing,T-Shirt,H&M
CUST2215,Deepak,Male,Bengaluru,Karnataka,13,124,19,1305.72,Clothing,T-Shirt,Snitch
CUST2216,Neha,Female,Bengaluru,Karnataka,18,383,5,6549.3,Clothing,Hoodie,Snitch
CUST2217,Naveen,Male,Delhi,Delhi,3,548,15,1397.4,Accessories,Watch,Fossil
CUST2218,Pooja,Female,Pune,Maharashtra,7,980,23,5282.2,Footwear,Running Shoes,Puma
CUST2219,Divya,Female,Lucknow,Uttar Pradesh,14,400,26,4144,Accessories,Cap,Fossil
CUST2220,Neha,Female,Bengaluru,Karnataka,17,167,2,2782.22,Clothing,Jeans,Snitch
CUST2221,Pooja,Female,Mumbai,Maharashtra,12,106,9,1157.52,Beauty,Perfume,Loreal
CUST2222,Divya,Female,Ahmedabad,Gujarat,16,916,10,13190.4,Electronics,Bluetooth Speaker,Boat
CUST2223,Arun,Male,Lucknow,Uttar Pradesh,12,236,10,2548.8,Footwear,Loafers,Nike
CUST2224,Sangeeta,Female,Lucknow,Uttar Pradesh,15,263,16,3313.8,Beauty,Perfume,Nivea
CUST2225,Anita,Female,Delhi,Delhi,10,182,3,1765.4,Beauty,Hair Oil,Lakme
CUST2226,Divya,Female,Jaipur,Rajasthan,7,996,3,6762.84,Footwear,Sneakers,Nike
CUST2227,Karthik,Male,Bengaluru,Karnataka,5,749,16,3145.8,Clothing,T-Shirt,Levis
CUST2228,Ravi,Male,Kolkata,West Bengal,1,519,8,477.48,Accessories,Watch,Boat
CUST2229,Anita,Female,Ahmedabad,Gujarat,17,172,18,2397.68,Footwear,Loafers,Nike
CUST2230,Lakshmi,Female,Hyderabad,Telangana,3,336,4,967.68,Electronics,Earbuds,Boat
CUST2231,Sanjay,Male,Jaipur,Rajasthan,13,145,21,1489.15,Clothing,T-Shirt,H&M
CUST2232,Radhika,Female,Mumbai,Maharashtra,14,717,23,7729.26,Beauty,Hair Oil,Lakme
CUST2233,Deepak,Male,Ahmedabad,Gujarat,18,899,5,15372.9,Accessories,Sunglasses,Titan
CUST2234,Karthik,Male,Kolkata,West Bengal,4,361,2,1415.12,Clothing,Hoodie,Zara
CUST2235,Vijay,Male,Pune,Maharashtra,18,275,21,3910.5,Footwear,Running Shoes,Adidas
CUST2236,Neha,Female,Kolkata,West Bengal,5,265,0,1325,Clothing,T-Shirt,Snitch
CUST2237,Radhika,Female,Chennai,Tamil Nadu,16,756,19,9797.76,Accessories,Cap,Titan
CUST2238,Anita,Female,Hyderabad,Telangana,1,941,21,743.39,Beauty,Perfume,Mamaearth
CUST2239,Vijay,Male,Kolkata,West Bengal,14,469,15,5581.1,Beauty,Shampoo,Mamaearth
CUST2240,Arun,Male,Chennai,Tamil Nadu,15,894,22,10459.8,Clothing,T-Shirt,H&M
CUST2241,Meera,Female,Mumbai,Maharashtra,9,153,10,1239.3,Beauty,Face Cream,Loreal
CUST2242,Divya,Female,Bengaluru,Karnataka,15,789,12,10414.8,Clothing,Shirt,H&M
CUST2243,Ravi,Male,Bengaluru,Karnataka,17,518,26,6516.44,Electronics,Power Bank,OnePlus
CUST2244,Radhika,Female,Delhi,Delhi,4,855,9,3112.2,Accessories,Belt,RayBan
CUST2245,Vijay,Male,Mumbai,Maharashtra,12,606,2,7126.56,Clothing,Jeans,Levis
CUST2246,Priya,Female,Delhi,Delhi,5,440,8,2024,Clothing,Shirt,Zara
CUST2247,Priya,Female,Pune,Maharashtra,5,226,27,824.9,Clothing,Shirt,Levis
CUST2248,Meera,Female,Bengaluru,Karnataka,11,508,11,4973.32,Accessories,Watch,Fossil
CUST2249,Rahul,Male,Lucknow,Uttar Pradesh,6,466,22,2180.88,Electronics,Earbuds,Noise
CUST2250,Anita,Female,Chennai,Tamil Nadu,7,370,13,2253.3,Clothing,Shirt,Zara
CUST2251,Lakshmi,Female,Hyderabad,Telangana,14,743,0,10402,Accessories,Watch,Fossil
CUST2252,Priya,Female,Jaipur,Rajasthan,11,704,17,6427.52,Footwear,Sandals,Bata
CUST2253,Rahul,Male,Jaipur,Rajasthan,13,478,16,5219.76,Accessories,Belt,Fossil
CUST2254,Lakshmi,Female,Lucknow,Uttar Pradesh,2,172,26,254.56,Clothing,Hoodie,Snitch
CUST2255,Kavya,Female,Ahmedabad,Gujarat,7,347,8,2234.68,Footwear,Sneakers,Adidas
CUST2256,Manoj,Male,Jaipur,Rajasthan,4,959,8,3529.12,Clothing,Shirt,Zara
CUST2257,Karthik,Male,Bengaluru,Karnataka,8,884,22,5516.16,Beauty,Face Cream,Mamaearth
CUST2258,Amit,Male,Bengaluru,Karnataka,19,142,9,2455.18,Beauty,Hair Oil,Loreal
CUST2259,Lakshmi,Female,Ahmedabad,Gujarat,13,476,18,5074.16,Clothing,T-Shirt,Levis
CUST2260,Manoj,Male,Pune,Maharashtra,14,140,28,1411.2,Accessories,Watch,RayBan
CUST2261,Deepak,Male,Chennai,Tamil Nadu,10,269,14,2313.4,Accessories,Cap,Fossil
CUST2262,Naveen,Male,Bengaluru,Karnataka,11,311,4,3284.16,Accessories,Watch,RayBan
CUST2263,Naveen,Male,Bengaluru,Karnataka,2,592,14,1018.24,Beauty,Perfume,Loreal
CUST2264,Pooja,Female,Kolkata,West Bengal,9,779,19,5678.91,Accessories,Cap,Boat
CUST2265,Anita,Female,Bengaluru,Karnataka,17,138,22,1829.88,Electronics,Power Bank,Noise
CUST2266,Sanjay,Male,Chennai,Tamil Nadu,3,468,29,996.84,Footwear,Running Shoes,Bata
CUST2267,Sangeeta,Female,Pune,Maharashtra,6,856,24,3903.36,Clothing,Jeans,Levis
CUST2268,Lakshmi,Female,Ahmedabad,Gujarat,5,250,27,912.5,Electronics,Smartwatch,OnePlus
CUST2269,Kavya,Female,Chennai,Tamil Nadu,5,210,1,1039.5,Accessories,Sunglasses,Fossil
CUST2270,Sanjay,Male,Pune,Maharashtra,15,579,12,7642.8,Clothing,Hoodie,Zara
CUST2271,Pooja,Female,Delhi,Delhi,17,535,23,7003.15,Clothing,Hoodie,H&M
CUST2272,Priya,Female,Pune,Maharashtra,9,146,15,1116.9,Beauty,Shampoo,Nivea
CUST2273,Karthik,Male,Jaipur,Rajasthan,3,674,14,1738.92,Clothing,Jeans,Snitch
CUST2274,Vijay,Male,Pune,Maharashtra,17,836,24,10801.12,Accessories,Sunglasses,Boat
CUST2275,Naveen,Male,Jaipur,Rajasthan,10,465,9,4231.5,Beauty,Perfume,Nivea
CUST2276,Lakshmi,Female,Lucknow,Uttar Pradesh,3,168,13,438.48,Clothing,Kurti,Levis
CUST2277,Naveen,Male,Kolkata,West Bengal,18,398,9,6519.24,Beauty,Face Cream,Mamaearth
CUST2278,Radhika,Female,Bengaluru,Karnataka,18,901,24,12325.68,Accessories,Sunglasses,Boat
CUST2279,Kavya,Female,Pune,Maharashtra,17,395,13,5842.05,Clothing,T-Shirt,Zara
CUST2280,Ravi,Male,Kolkata,West Bengal,3,302,25,679.5,Beauty,Hair Oil,Loreal
CUST2281,Meera,Female,Kolkata,West Bengal,3,160,29,340.8,Accessories,Belt,RayBan
CUST2282,Arun,Male,Lucknow,Uttar Pradesh,6,929,22,4347.72,Footwear,Running Shoes,Bata
CUST2283,Ravi,Male,Pune,Maharashtra,13,413,8,4939.48,Accessories,Belt,RayBan
CUST2284,Kavya,Female,Mumbai,Maharashtra,15,260,24,2964,Footwear,Loafers,Nike
CUST2285,Anita,Female,Hyderabad,Telangana,9,430,13,3366.9,Electronics,Earbuds,Realme
CUST2286,Rahul,Male,Pune,Maharashtra,4,627,2,2457.84,Accessories,Cap,RayBan
CUST2287,Priya,Female,Delhi,Delhi,14,437,19,4955.58,Accessories,Belt,RayBan
CUST2288,Meera,Female,Jaipur,Rajasthan,5,705,15,2996.25,Beauty,Face Cream,Loreal
CUST2289,Sanjay,Male,Hyderabad,Telangana,2,403,1,797.94,Clothing,Jeans,H&M
CUST2290,Naveen,Male,Delhi,Delhi,11,602,9,6026.02,Footwear,Sandals,Bata
CUST2291,Lakshmi,Female,Bengaluru,Karnataka,9,749,2,6606.18,Accessories,Cap,RayBan
CUST2292,Priya,Female,Mumbai,Maharashtra,3,437,10,1179.9,Footwear,Sandals,Puma
CUST2293,Vijay,Male,Kolkata,West Bengal,9,649,10,5256.9,Footwear,Loafers,Bata
CUST2294,Arun,Male,Lucknow,Uttar Pradesh,3,738,20,1771.2,Electronics,Bluetooth Speaker,Boat
CUST2295,Ravi,Male,Ahmedabad,Gujarat,2,374,20,598.4,Beauty,Shampoo,Loreal
CUST2296,Karthik,Male,Chennai,Tamil Nadu,12,263,21,2493.24,Footwear,Loafers,Adidas
CUST2297,Ravi,Male,Ahmedabad,Gujarat,10,542,12,4769.6,Footwear,Running Shoes,Nike
CUST2298,Manoj,Male,Delhi,Delhi,9,418,6,3536.28,Clothing,Shirt,Snitch
CUST2299,Lakshmi,Female,Chennai,Tamil Nadu,15,688,22,8049.6,Beauty,Perfume,Nivea
CUST2300,Radhika,Female,Jaipur,Rajasthan,8,603,16,4052.16,Clothing,Kurti,Snitch
CUST2301,Karthik,Male,Chennai,Tamil Nadu,5,785,29,2786.75,Beauty,Shampoo,Lakme
CUST2302,Ravi,Male,Delhi,Delhi,11,486,1,5292.54,Beauty,Face Cream,Lakme
CUST2303,Rahul,Male,Mumbai,Maharashtra,2,969,11,1724.82,Beauty,Face Cream,Mamaearth
CUST2304,Amit,Male,Delhi,Delhi,15,932,24,10624.8,Beauty,Face Cream,Mamaearth
CUST2305,Vijay,Male,Bengaluru,Karnataka,6,987,9,5389.02,Beauty,Hair Oil,Lakme
CUST2306,Rahul,Male,Lucknow,Uttar Pradesh,8,702,17,4661.28,Electronics,Earbuds,Noise
CUST2307,Amit,Male,Mumbai,Maharashtra,5,849,21,3353.55,Clothing,Jeans,Levis
CUST2308,Kavya,Female,Hyderabad,Telangana,16,875,26,10360,Footwear,Sneakers,Bata
CUST2309,Manoj,Male,Chennai,Tamil Nadu,18,790,10,12798,Footwear,Running Shoes,Adidas
CUST2310,Neha,Female,Chennai,Tamil Nadu,6,593,15,3024.3,Accessories,Belt,Titan
CUST2311,Arun,Male,Pune,Maharashtra,5,589,16,2473.8,Footwear,Loafers,Bata
CUST2312,Deepak,Male,Pune,Maharashtra,16,820,18,10758.4,Electronics,Power Bank,OnePlus
CUST2313,Meera,Female,Hyderabad,Telangana,13,172,17,1855.88,Clothing,T-Shirt,Levis
CUST2314,Anita,Female,Hyderabad,Telangana,5,608,2,2979.2,Accessories,Watch,Fossil
